 0.182982, 0.142443, 0.061367, 0.059873,
 0.085092, 0.107697, 0.089296, 0.054455,
 0.071549, 0.111993, 0.113301, 0.050999,
-0.048664,-0.072109,-0.019989, 0.000374,
-0.019335,-0.008967, 0.052868, 0.109658,
 0.090884,-0.007659,-0.107323,-0.113301,
-0.059593,-0.043714,-0.040818,-0.046329,
-0.018214, 0.029796, 0.034000,-0.019522,
-0.042406,-0.014571, 0.026154, 0.034840,
-0.000934, 0.004203, 0.039697, 0.054269,
 0.041846, 0.007379, 0.006725, 0.060247,
 0.119279, 0.119559, 0.103680, 0.150196,
 0.189987, 0.129273, 0.078367, 0.103774,
 0.064543,-0.008407,-0.062582,-0.064543,
-0.039324,-0.058752,-0.114702,-0.107883,
-0.048104,-0.091351,-0.169251,-0.158696,
-0.100971,-0.150383,-0.242294,-0.245657,
-0.206333,-0.208201,-0.221932,-0.216888,
-0.227910,-0.183075,-0.121054,-0.126845,
-0.102653,-0.014291, 0.068373, 0.105081,
 0.088175, 0.069587, 0.082290, 0.126845,
 0.175509, 0.141976, 0.113955, 0.156361,
 0.182608, 0.176350, 0.179525, 0.139268,
 0.091351, 0.110872, 0.123669, 0.049225,
-0.029890,-0.031851, 0.001494, 0.012890,
-0.044274,-0.103400,-0.138240,-0.101812,
-0.044648,-0.093219,-0.155053,-0.088455,
 0.042126, 0.097142, 0.042873,-0.055109,
-0.048384, 0.009527, 0.002802,-0.061274,
-0.094900, 0.011769, 0.158042, 0.143845,
 0.043340, 0.019242, 0.098076, 0.120680,
 0.067626, 0.034467, 0.038763, 0.079675,
 0.135438, 0.125537, 0.045862, 0.046236,
 0.138053, 0.215113, 0.237344, 0.233514,
 0.203811, 0.226041, 0.261442, 0.179712,
 0.098823, 0.058192, 0.003830,-0.039697,
-0.019522,-0.023912,-0.099851,-0.132169,
-0.018307, 0.091351, 0.011395,-0.075845,
 0.002429, 0.140762, 0.140856,-0.028676,
-0.158416,-0.079582, 0.046609,-0.003456,
-0.158509,-0.170185,-0.075005,-0.055857,
-0.119279,-0.124043,-0.073697,-0.029049,
-0.018588,-0.016346,-0.007846, 0.002335,
 0.009901, 0.024659, 0.049879, 0.010928,
-0.069961,-0.085373,-0.007472, 0.062208,
 0.034934,-0.069120,-0.095834,-0.037829,
-0.036335,-0.126751,-0.204838,-0.155800,
-0.037082,-0.038483,-0.155147,-0.158136,
 0.012236, 0.130488, 0.058472,-0.036522,
 0.015599, 0.173361, 0.252008, 0.165515,
 0.097048, 0.157855, 0.223052, 0.167943,
 0.087428, 0.096488, 0.153279, 0.154026,
 0.119839, 0.079115, 0.065944, 0.112647,
 0.132169, 0.130674, 0.084625,-0.025313,
-0.112647,-0.082757,-0.050532,-0.139735,
-0.271530,-0.278909,-0.196806,-0.181954,
-0.236409,-0.271156,-0.199047,-0.079675,
-0.052868,-0.122174,-0.122455,-0.032505,
 0.027928,-0.018494,-0.078834,-0.090417,
-0.050999,-0.039791,-0.024752, 0.008126,
 0.004110,-0.025687,-0.031851, 0.002335,
 0.035214, 0.021577,-0.051280,-0.039978,
 0.057258, 0.106015, 0.042593,-0.006912,
 0.061461, 0.135345, 0.137586, 0.072016,
 0.021203, 0.124136, 0.275266, 0.232300,
 0.074351, 0.009154, 0.071735, 0.151037,
 0.098356,-0.008967, 0.037736, 0.158042,
 0.182141, 0.101158, 0.016720, 0.008033,
 0.010835,-0.010928, 0.002989, 0.019335,
-0.029796,-0.029423, 0.046049, 0.045115,
-0.060527,-0.114515,-0.029143, 0.103120,
 0.160938, 0.114515, 0.102746, 0.166916,
 0.214366, 0.168877, 0.034840,-0.068093,
-0.032412, 0.060340, 0.057071, 0.013544,
 0.022417, 0.067999, 0.071922,-0.024939,
-0.120587,-0.119279,-0.051840, 0.034653,
 0.041192,-0.015225,-0.026060,-0.009154,
-0.044835,-0.096301,-0.142911,-0.122922,
-0.016813, 0.035774, 0.012610, 0.039230,
 0.092658, 0.074538, 0.030637, 0.023071,
 0.018588, 0.035214, 0.099103, 0.175509,
 0.230245, 0.216794, 0.153652, 0.154119,
 0.159724, 0.091164, 0.030824, 0.030544,
 0.117317, 0.155520, 0.075845,-0.050065,
-0.130581,-0.144872,-0.157762,-0.215673,
-0.292453,-0.303381,-0.217168,-0.103867,
-0.121521,-0.226789,-0.228937,-0.098263,
-0.042593,-0.114609,-0.127312,-0.110966,
-0.116570,-0.088735,-0.073790,-0.090323,
-0.041379, 0.035401, 0.052214, 0.069867,
 0.095367, 0.103867, 0.138240, 0.257519,
 0.319073, 0.286195, 0.266299, 0.247058,
 0.225107, 0.213899, 0.157762, 0.064263,
 0.045115, 0.108911, 0.120493, 0.084999,
 0.094526, 0.056510,-0.042593,-0.075378,
-0.039791,-0.036522,-0.051933,-0.043153,
 0.012143, 0.022884,-0.007379,-0.052027,
-0.121240,-0.172240,-0.193910,-0.210630,
-0.189333,-0.157855,-0.167476,-0.122922,
-0.099477,-0.151877,-0.153185,-0.117971,
-0.137773,-0.097609, 0.018868, 0.090136,
 0.109004, 0.079675, 0.057911, 0.074724,
 0.072389,-0.012983,-0.050719, 0.024659,
 0.095647, 0.090977, 0.089483, 0.087241,
 0.053802, 0.039884, 0.007939,-0.045582,
-0.074818,-0.028115, 0.026247, 0.060433,
 0.076406, 0.008593,-0.145152,-0.165141,
-0.048571,-0.045956,-0.140202,-0.137026,
-0.013170, 0.138053, 0.147207,-0.004297,
-0.089483, 0.027181, 0.186344, 0.133103,
-0.007005, 0.047543, 0.230151, 0.311601,
 0.284327, 0.183262, 0.107883, 0.148982,
 0.208761, 0.166822, 0.036615,-0.029049,
 0.015319, 0.097142, 0.090697,-0.065851,
-0.198767,-0.140108,-0.046609,-0.092378,
-0.169157,-0.096114, 0.062675, 0.131982,
 0.159350, 0.141790, 0.022978, 0.008780,
 0.089950, 0.078647, 0.015038,-0.003269,
-0.022511,-0.019615, 0.016159,-0.021577,
-0.101065,-0.108164,-0.071082,-0.022978,
 0.032225, 0.050346, 0.076873, 0.133290,
 0.194003, 0.180927, 0.045862,-0.002802,
 0.082944, 0.115823, 0.099664, 0.111059,
 0.130581, 0.186998, 0.220811, 0.169251,
 0.097422, 0.056230, 0.039137,-0.036708,
-0.054269, 0.018775, 0.060994, 0.025220,
-0.047170,-0.127405,-0.164207,-0.126098,
-0.109191,-0.143191,-0.177844,-0.139361,
-0.109098,-0.093873,-0.143564,-0.206893,
-0.220531,-0.181020,-0.146834,-0.161125,
-0.165421,-0.110125, 0.007286, 0.033626,
-0.008500,-0.021390, 0.038016, 0.109845,
 0.089296,-0.004857,-0.038296, 0.028956,
 0.068933, 0.100878, 0.063422,-0.028208,
-0.014851, 0.045115, 0.028862,-0.019148,
-0.005418, 0.098263, 0.206707, 0.182234,
 0.090977, 0.051840, 0.102092, 0.147581,
 0.098823, 0.043247, 0.045302, 0.090790,
 0.119092, 0.074071,-0.025967,-0.031945,
 0.065851, 0.083505,-0.003923,-0.006632,
 0.089389, 0.106296, 0.077527, 0.011115,
-0.054736,-0.055016,-0.023445,-0.021390,
-0.053521,-0.107136,-0.150290,-0.133663,
-0.109098,-0.150009,-0.252662,-0.230992,
-0.096395,-0.024566,-0.056510,-0.103680,
-0.116850,-0.074351,-0.020643,-0.075378,
-0.135625,-0.049038, 0.101345, 0.112647,
 0.033066,-0.024659,-0.012797, 0.007099,
-0.028022,-0.066598,-0.012423, 0.112180,
 0.181767, 0.135345, 0.080609, 0.088455,
 0.117224, 0.134878, 0.154213, 0.167009,
 0.182141, 0.212404, 0.169718, 0.136839,
 0.158042, 0.147207, 0.098449, 0.136092,
 0.188025, 0.145993, 0.087241, 0.080796,
 0.135718, 0.133663, 0.079768, 0.039137,
 0.090977, 0.137400, 0.110032, 0.026340,
-0.018588, 0.007286, 0.005137,-0.027555,
-0.088548,-0.128152,-0.109378,-0.066505,
-0.182234,-0.319260,-0.315898,-0.232580,
-0.190361,-0.221371,-0.187372,-0.061181,
 0.022137, 0.002615,-0.002429, 0.004016,
 0.062302, 0.151784, 0.203531, 0.215300,
 0.227910, 0.215487, 0.219877, 0.228563,
 0.157575, 0.069961, 0.040071, 0.084719,
 0.151224, 0.172707, 0.090977, 0.013824,
 0.036708, 0.072109,-0.004016,-0.148982,
-0.204278,-0.152158,-0.102186,-0.146367,
-0.197086,-0.198860,-0.155053,-0.152625,
-0.208855,-0.246871,-0.210816,-0.096955,
 0.043340, 0.094993, 0.081450, 0.062021,
 0.070334, 0.124510, 0.174855, 0.145526,
 0.078554, 0.099197, 0.242481, 0.351672,
 0.236783, 0.057818, 0.031384, 0.157855,
 0.172427, 0.032038,-0.067532,-0.011676,
 0.126845, 0.179525, 0.065010,-0.052587,
-0.028395, 0.060994, 0.068279,-0.065010,
-0.172800,-0.158229,-0.080702,-0.077340,
-0.189333,-0.290211,-0.272277,-0.198767,
-0.168784,-0.174295,-0.202036,-0.157855,
-0.061181, 0.014945, 0.007379,-0.032692,
-0.042686,-0.017467, 0.004390,-0.043807,
-0.123015,-0.155240,-0.051560, 0.073977,
 0.071268,-0.008500, 0.017654, 0.108350,
 0.156361, 0.129086, 0.099197, 0.195685,
 0.270689, 0.227629, 0.168410, 0.180740,
 0.190547, 0.194377, 0.185317, 0.146927,
 0.100598, 0.112927, 0.170932, 0.134597,
 0.069307, 0.029516,-0.017840,-0.014665,
-0.004016,-0.082290,-0.144031,-0.108164,
-0.060527,-0.053428,-0.070241,-0.063516,
 0.001775, 0.084999, 0.122455, 0.054362,
 0.043807, 0.148888, 0.216981, 0.154866,
 0.091164, 0.068186, 0.111526, 0.226041,
 0.215673, 0.084065, 0.057164, 0.181954,
 0.236596, 0.179525, 0.118158, 0.180740,
 0.289931, 0.269942, 0.128806,-0.019989,
-0.063422,-0.044274,-0.029049,-0.055950,
-0.092098,-0.095741,-0.069214,-0.066785,
-0.115543,-0.156081,-0.143284,-0.046890,
 0.014478, 0.056791, 0.083972, 0.066225,
 0.048571, 0.033626,-0.060714,-0.161778,
-0.144031,-0.059686, 0.025873,-0.031011,
-0.130861,-0.133290,-0.046703,-0.004203,
-0.056043,-0.122735,-0.107977, 0.007005,
 0.080329, 0.069587, 0.000467, 0.005885,
 0.086867, 0.131608, 0.101719, 0.080796,
 0.157575, 0.246404, 0.273678, 0.185597,
 0.090977, 0.047824, 0.086961, 0.155240,
 0.150009, 0.075098, 0.016626, 0.069587,
 0.133010, 0.098916, 0.008500,-0.027368,
 0.037736, 0.164674, 0.130674,-0.096021,
-0.205025,-0.205212,-0.200168,-0.223987,
-0.315244,-0.354287,-0.211190,-0.047730,
-0.055763,-0.167103,-0.223333,-0.122174,
 0.018027, 0.071362, 0.015225,-0.003923,
 0.099851, 0.192789, 0.110405,-0.035214,
-0.031945, 0.065664, 0.130955, 0.075472,
-0.012143, 0.018401, 0.148608, 0.177657,
 0.088829,-0.011022,-0.095087,-0.077900,
-0.006912,-0.005698,-0.084719,-0.110779,
-0.055016, 0.001962,-0.031945,-0.144965,
-0.208855,-0.153092,-0.040631,-0.020643,
-0.080329,-0.072203, 0.058939, 0.160751,
 0.135064, 0.028582,-0.002709, 0.092098,
 0.194937, 0.195778, 0.137400, 0.130674,
 0.125070, 0.121614, 0.090323, 0.006538,
-0.045582, 0.005324, 0.079488, 0.057258,
-0.015319, 0.010742, 0.101999, 0.090510,
-0.036148,-0.109565,-0.048945, 0.043434,
 0.061461, 0.078087, 0.097796, 0.094340,
 0.057725, 0.043340, 0.106015, 0.158322,
 0.135999, 0.087895, 0.082757, 0.107790,
 0.074164,-0.004670,-0.006912, 0.024285,
 0.032412, 0.004670,-0.021203, 0.007939,
 0.077433, 0.106856, 0.050252,-0.019335,
 0.041846, 0.185597, 0.240333, 0.166822,
 0.082103, 0.063049, 0.090977, 0.100131,
-0.009341,-0.101158, 0.025873, 0.140575,
 0.061928,-0.047450,-0.058846,-0.011302,
 0.022884,-0.045115,-0.124883,-0.140575,
-0.099570,-0.025220,-0.017093,-0.082664,
-0.215767,-0.294321,-0.246404,-0.173548,
-0.206053,-0.225481,-0.132356,-0.046703,
-0.062115,-0.083505,-0.038576, 0.012423,
 0.077713, 0.093966, 0.083038, 0.104521,
 0.177377, 0.249299, 0.204278, 0.077994,
 0.051280, 0.104147, 0.090136, 0.042967,
 0.002055, 0.015879, 0.029983,-0.026340,
-0.072576,-0.050159,-0.044087,-0.107323,
-0.166262,-0.182608,-0.181674,-0.164674,
-0.139922,-0.116103,-0.100411,-0.092004,
-0.074724,-0.044274,-0.041285,-0.031945,
-0.024192, 0.010368, 0.070895, 0.097796,
 0.090417, 0.056417, 0.064917, 0.135905,
 0.129647, 0.026901, 0.025967, 0.127966,
 0.176630, 0.132262, 0.096021, 0.081356,
 0.051747, 0.038950, 0.020829, 0.005137,
 0.014198, 0.004016, 0.000000, 0.050439,
 0.030263,-0.026901,-0.016439, 0.017000,
-0.010648,-0.111900,-0.140669,-0.073043,
 0.041472, 0.085092, 0.020829,-0.071735,
-0.086307,-0.039324,-0.045862,-0.101065,
-0.103960,-0.042686, 0.011582, 0.076966,
 0.040445,-0.084719,-0.099197, 0.008874,
 0.061274, 0.001214,-0.016906, 0.120213,
 0.290211, 0.297684, 0.172800, 0.080142,
 0.104988, 0.154586, 0.096955, 0.022231,
 0.012797, 0.016813, 0.060807, 0.107510,
 0.049412,-0.045489,-0.047917,-0.033813,
-0.071735,-0.110032,-0.103493,-0.063236,
-0.039230,-0.040538,-0.077900,-0.132356,
-0.199701,-0.213619,-0.188773,-0.172333,
-0.161311,-0.120587, 0.005137, 0.140575,
 0.173828, 0.114982, 0.091351, 0.102466,
 0.123949, 0.074818, 0.030824, 0.072203,
 0.181113, 0.237157, 0.174949, 0.102746,
 0.093219, 0.098076, 0.024752,-0.056043,
-0.016533, 0.121521, 0.200262, 0.190828,
 0.092378,-0.033159,-0.089669,-0.111713,
-0.171306,-0.188679,-0.134224,-0.048758,
 0.032412, 0.027461,-0.025220,-0.068653,
-0.064543,-0.055857,-0.075285,-0.100224,
-0.053054, 0.014478, 0.077153, 0.080422,
-0.029049,-0.086961, 0.009247, 0.072016,
 0.008874,-0.020456, 0.008220, 0.064170,
 0.118065, 0.136559, 0.065384,-0.017840,
 0.021110, 0.089763, 0.059780,-0.016346,
-0.024099, 0.063796, 0.154399, 0.150196,
 0.079488,-0.001214,-0.002802, 0.031945,
-0.000280,-0.062208,-0.135064,-0.135625,
-0.040071,-0.028582,-0.140949,-0.181020,
-0.129554,-0.090043,-0.150009,-0.203157,
-0.181394,-0.141976,-0.097235,-0.043620,
-0.039230,-0.112087,-0.167103,-0.115916,
-0.047730,-0.059032,-0.039137, 0.055763,
 0.176723, 0.198300, 0.162339, 0.154960,
 0.144498, 0.107323, 0.080235, 0.066785,
 0.084719, 0.117691, 0.143751, 0.148608,
 0.068653,-0.025126,-0.066131,-0.041659,
-0.058565,-0.121521,-0.145806,-0.101625,
-0.118812,-0.205492,-0.287876,-0.335793,
-0.350831,-0.335793,-0.317672,-0.298337,
-0.196619,-0.059499, 0.012330, 0.007939,
-0.004390, 0.013824, 0.103680, 0.178311,
 0.144218, 0.097609, 0.125724, 0.182795,
 0.210630, 0.157202, 0.098076, 0.147954,
 0.204838, 0.193443, 0.180273, 0.189800,
 0.217728, 0.253690, 0.286568, 0.261069,
 0.163833, 0.100598, 0.109285, 0.110125,
 0.056884, 0.005231, 0.063236, 0.182608,
 0.202690, 0.100878, 0.005137,-0.020643,
-0.012516,-0.003269,-0.019895,-0.042686,
-0.025873, 0.019148, 0.004764,-0.062955,
-0.142911,-0.163180,-0.109378,-0.039511,
-0.024379,-0.051560,-0.076126,-0.036615,
 0.024005, 0.013077, 0.027928, 0.110592,
 0.172987, 0.193069, 0.164767, 0.087428,
 0.047450, 0.061834, 0.027088,-0.007379,
 0.006071, 0.004577,-0.052961,-0.118158,
-0.147394,-0.127405,-0.061741,-0.045395,
-0.109098,-0.128526,-0.058472,-0.030824,
-0.125724,-0.266953,-0.333271,-0.333738,
-0.296936,-0.239025,-0.218289,-0.173174,
-0.032972, 0.055483,-0.007846,-0.088922,
-0.065944, 0.019522, 0.111993, 0.168410,
 0.170745, 0.194937, 0.289090, 0.334859,
 0.255277, 0.125817, 0.051653, 0.092191,
 0.201102, 0.286848, 0.260695, 0.151504,
 0.096114, 0.105735, 0.040631,-0.051093,
-0.052587,-0.033252,-0.028862,-0.050065,
-0.122361,-0.204185,-0.192135,-0.122735,
-0.119839,-0.184663,-0.207080,-0.151691,
-0.100785,-0.065384,-0.039604,-0.066972,
-0.080329,-0.036989,-0.013637,-0.008407,
 0.006445, 0.001401, 0.029236, 0.078741,
 0.080142, 0.039791, 0.051186, 0.107977,
 0.092472, 0.026154, 0.003363,-0.001494,
-0.004577,-0.026807,-0.066785,-0.095274,
-0.090790,-0.040725, 0.015972, 0.032505,
 0.050065, 0.041285,-0.012610,-0.036708,
-0.040351,-0.029890,-0.020456,-0.005511,
-0.003269, 0.001027,-0.010461,-0.040164,
-0.031104,-0.008220,-0.033252,-0.038670,
 0.016066, 0.038109, 0.032505, 0.029890,
 0.020643, 0.014384, 0.034093, 0.039884,
-0.001308, 0.011395, 0.075285, 0.136092,
 0.202783, 0.211657, 0.210536, 0.277882,
 0.301046, 0.221745, 0.121054, 0.064637,
 0.131982, 0.160844, 0.058098,-0.045862,
-0.050999, 0.033439, 0.052587,-0.054455,
-0.120306,-0.050159, 0.019709,-0.001868,
-0.075659,-0.127872,-0.102279,-0.090603,
-0.121894,-0.164020,-0.199981,-0.179899,
-0.090977,-0.048384,-0.090136,-0.057911,
 0.059593, 0.103493, 0.055670, 0.035401,
 0.059686, 0.060714, 0.021577, 0.008874,
 0.019522, 0.024566, 0.031011, 0.007192,
-0.024846,-0.004203, 0.010835,-0.018775,
-0.029796,-0.027274,-0.032412,-0.034186,
-0.030917,-0.043620,-0.042033,-0.064170,
-0.138240,-0.169064,-0.112927,-0.092191,
-0.101532,-0.033533, 0.058005, 0.050346,
 0.006725, 0.113301, 0.190080, 0.097048,
 0.055857, 0.143751, 0.199608, 0.182328,
 0.118251, 0.104801, 0.158883, 0.179712,
 0.162059, 0.198020, 0.252569, 0.214926,
 0.160564, 0.165608, 0.132729, 0.035120,
 0.020736, 0.058378, 0.041192,-0.020829,
-0.035401, 0.011209, 0.038483, 0.046796,
 0.023725, 0.019989, 0.045582, 0.084812,
 0.055203,-0.040164,-0.120960,-0.107230,
-0.097329,-0.153185,-0.236970,-0.254717,
-0.173828,-0.126751,-0.161778,-0.219410,
-0.247805,-0.216514,-0.171306,-0.184569,
-0.218756,-0.191108,-0.095554,-0.060340,
-0.143751,-0.221745,-0.167570,-0.076966,
-0.054549,-0.065758,-0.024939, 0.020456,
 0.066131, 0.109285, 0.117131, 0.095087,
 0.073977, 0.142350, 0.256118, 0.268541,
 0.228657, 0.196152, 0.192696, 0.209789,
 0.200635, 0.127499, 0.082010, 0.066131,
 0.061461, 0.050813, 0.045208, 0.025873,
-0.017000,-0.052027,-0.085092,-0.103400,
-0.118251,-0.144685,-0.142911,-0.087054,
-0.060153,-0.091724,-0.097702,-0.027555,
 0.038203, 0.024192, 0.025780, 0.079488,
 0.108817, 0.099384, 0.066131, 0.042313,
 0.069400, 0.137213, 0.191855, 0.149262,
 0.083505, 0.082851, 0.115729, 0.118438,
 0.048197, 0.022417, 0.072109, 0.075659,
 0.011395,-0.050346,-0.102653,-0.105642,
-0.118158,-0.137493,-0.086494,-0.018775,
 0.027368, 0.072109, 0.120960, 0.127779,
 0.085373, 0.082851, 0.136839, 0.114982,
 0.065477, 0.100037, 0.190921, 0.223893,
 0.169998, 0.095554, 0.031291,-0.024566,
-0.021296, 0.005698, 0.100878, 0.190921,
 0.227816, 0.244162, 0.233140, 0.184102,
 0.077527, 0.012703, 0.092472, 0.192696,
 0.187652, 0.171679, 0.143471, 0.094807,
 0.022698,-0.102746,-0.215673,-0.195498,
-0.085840,-0.060807,-0.098636,-0.080422,
-0.076499,-0.161872,-0.266112,-0.286848,
-0.288063,-0.300112,-0.288063,-0.223426,
-0.164767,-0.147581,-0.263591,-0.378012,
-0.338035,-0.293480,-0.296189,-0.261722,
-0.176630,-0.041752, 0.093499, 0.097329,
 0.033252, 0.009714, 0.082944, 0.207641,
 0.259667, 0.200262, 0.175229, 0.243882,
 0.283860, 0.213525, 0.087334, 0.084158,
 0.167196, 0.186811, 0.158696, 0.102466,
 0.033906, 0.067626, 0.111433, 0.016813,
-0.097889,-0.131608,-0.101532,-0.095087,
-0.203998,-0.370540,-0.428918,-0.378199,
-0.331496,-0.322996,-0.336260,-0.314777,
-0.278816,-0.234635,-0.209135,-0.220624,
-0.196432,-0.086867, 0.030357, 0.106015,
 0.192042, 0.224080, 0.216981, 0.259200,
 0.288997, 0.241173, 0.209976, 0.236783,
 0.276387, 0.331403, 0.326639, 0.222772,
 0.135438, 0.120400, 0.123762, 0.105175,
 0.077153, 0.070801, 0.164207, 0.264338,
 0.207174, 0.060433, 0.007005, 0.042406,
 0.030450,-0.009247, 0.028395, 0.104521,
 0.096675, 0.080609, 0.103774, 0.107977,
 0.072763, 0.020362, 0.019709, 0.087614,
 0.106202, 0.031851, 0.041565, 0.133290,
 0.171586, 0.137213, 0.084812, 0.044835,
 0.088548, 0.135905, 0.120400, 0.082477,
 0.081917, 0.079488, 0.035494,-0.053708,
-0.126845,-0.120680,-0.088081,-0.062115,
-0.042033,-0.011209, 0.008220,-0.010555,
-0.094993,-0.162059,-0.159724,-0.155240,
-0.137586,-0.166169,-0.215860,-0.218756,
-0.275173,-0.407528,-0.415935,-0.290491,
-0.205305,-0.243789,-0.296189,-0.265739,
-0.237811,-0.215487,-0.202223,-0.165234,
-0.038016, 0.096021, 0.152158, 0.226882,
 0.314870, 0.325518, 0.304129, 0.364282,
 0.463852, 0.490659, 0.510181, 0.575752,
 0.612834, 0.602092, 0.539417, 0.453951,
 0.414160, 0.451055, 0.470017, 0.444237,
 0.438819, 0.389501, 0.260975, 0.203064,
 0.177004, 0.018681,-0.146740,-0.190361,
-0.164861,-0.194751,-0.293293,-0.417149,
-0.481225,-0.444424,-0.443863,-0.527835,
-0.521016,-0.378479,-0.307491,-0.288343,
-0.237344,-0.212684,-0.213525,-0.164487,
-0.085466,-0.058939,-0.047824,-0.029703,
 0.028395, 0.131328, 0.183355, 0.161778,
 0.199141, 0.307024, 0.367738, 0.379133,
 0.360172, 0.355408, 0.369512, 0.406968,
 0.379320, 0.263030, 0.182888, 0.210256,
 0.188586, 0.085373, 0.009808,-0.044554,
-0.057631,-0.059780,-0.115729,-0.175509,
-0.169344,-0.155427,-0.188119,-0.244162,
-0.255371,-0.210069,-0.186718,-0.214179,
-0.250981,-0.272651,-0.271810,-0.283579,
-0.298244,-0.320101,-0.333458,-0.338128,
-0.349710,-0.344386,-0.308238,-0.283019,
-0.245190,-0.171399,-0.105361,-0.025406,
 0.011302, 0.011022, 0.086400, 0.191948,
 0.222585, 0.217168, 0.224640, 0.261909,
 0.274426, 0.193256, 0.148888, 0.218943,
 0.300766, 0.323183, 0.313749, 0.302074,
 0.316084, 0.342612, 0.273678, 0.169718,
 0.133103, 0.167476, 0.176630, 0.122735,
 0.040351,-0.021016,-0.073884,-0.122081,
-0.150476,-0.197646,-0.173921,-0.077153,
 0.015599, 0.064823, 0.043247,-0.006725,
-0.007192, 0.043994, 0.072670, 0.079862,
 0.105455, 0.184756, 0.271997, 0.313562,
 0.254810, 0.181020, 0.162152, 0.127779,
 0.061741,-0.000560,-0.034000, 0.002055,
 0.041379,-0.003363,-0.108817,-0.190361,
-0.211190,-0.182888,-0.142724,-0.124883,
-0.112741,-0.079862,-0.006071, 0.021577,
 0.007753, 0.001681,-0.003830,-0.019242,
 0.035401, 0.115823, 0.139268, 0.134597,
 0.136092, 0.181767, 0.263310, 0.295815,
